,X,Y
0,335.75,412.75
1,337.5,451.5
2,241.5,359.5
3,305.0,188.0
4,262.5,258.0
5,238.0,277.0
6,309.0,356.0
7,218.5,472.5
8,277.0,140.5
9,312.0,337.5
10,241.5,373.0
11,306.5,376.0
12,199.0,87.0
13,180.0,63.5
14,231.5,174.5
15,240.5,314.0
16,340.0,435.5
17,288.0,263.0
18,287.0,177.0
19,278.0,86.5
20,213.5,127.5
21,271.5,354.5
22,205.0,111.5
23,336.0,388.0
24,311.5,85.5
25,184.5,137.0
26,198.0,173.0
27,253.5,424.0
28,176.5,121.5
29,296.5,289.0
30,234.5,177.0
31,307.0,209.0
32,266.0,292.0
33,308.0,162.0
34,242.0,349.0
35,341.0,341.0
36,308.0,351.0
37,308.0,250.0
38,213.0,139.0
39,266.0,377.0
40,165.0,88.0
