,X,Y
0,188.0,285.0
1,117.75,246.75
2,188.75,312.75
3,115.75,218.25
4,349.5,251.25
5,98.0,217.75
6,194.0,213.75
7,437.5,291.25
8,139.5,233.0
9,78.25,208.5
10,145.0,216.75
11,197.5,291.0
12,318.0,242.25
13,23.25,211.5
14,270.0,233.25
15,32.25,224.25
16,197.75,301.0
17,314.75,312.25
18,230.5,220.5
19,104.0,257.0
20,150.5,290.5
21,77.5,193.5
22,367.5,291.0
23,223.5,230.0
24,171.0,256.0
25,399.5,286.0
26,29.0,196.5
27,150.0,250.0
28,457.5,229.5
29,389.0,245.0
30,485.5,289.5
31,345.5,242.0
32,385.5,267.5
33,423.0,314.5
34,174.0,199.5
35,66.5,219.5
36,390.5,321.5
37,214.5,292.0
38,308.0,289.0
39,442.0,307.0
40,369.0,317.0
41,458.0,293.5
42,422.0,287.0
43,333.0,246.0
44,238.0,243.0
45,307.0,235.0
46,44.0,192.5
47,304.0,306.0
48,295.5,234.5
49,332.0,307.5
50,218.0,224.0
51,397.5,238.0
52,83.5,198.0
53,449.0,302.0
54,435.5,310.5
55,397.0,281.0
56,388.0,300.0
57,398.0,268.0
58,412.0,268.0
59,403.0,317.0
60,47.0,223.0
61,91.0,242.0
62,263.0,304.0
63,244.0,224.0
64,129.0,210.0
