,X,Y
0,369.0,406.0
1,223.5,319.0
2,256.5,367.0
3,266.5,334.0
4,223.5,200.0
5,221.0,232.0
6,245.25,351.0
7,131.0,111.0
8,390.5,394.0
9,264.0,332.5
10,176.5,151.75
11,216.5,188.0
12,367.5,418.5
13,230.5,442.5
14,279.0,459.5
15,378.0,408.5
16,202.0,172.5
17,376.5,363.0
18,373.5,393.0
19,300.0,304.0
20,359.0,425.0
21,247.5,454.0
22,148.5,130.0
23,160.0,80.5
24,293.5,364.0
25,259.5,254.0
26,266.0,374.5
27,224.0,265.0
28,390.0,383.5
29,196.0,122.5
30,225.0,426.0
31,378.0,377.0
32,252.5,321.0
33,161.0,139.5
34,314.0,236.0
35,353.5,403.0
36,359.0,370.0
37,127.0,93.5
38,289.0,453.0
39,232.0,284.5
40,274.5,353.0
41,121.5,105.0
42,338.0,437.0
43,237.5,449.5
44,141.0,121.5
45,392.0,378.5
46,282.5,352.0
47,262.0,423.0
48,300.0,176.0
49,330.0,267.0
50,267.0,115.0
51,304.0,451.0
52,212.0,59.0
