,X,Y
0,217.75,157.75
1,284.75,250.5
2,216.0,71.0
3,164.75,375.25
4,207.0,155.75
5,207.5,199.0
6,298.5,264.0
7,266.5,215.0
8,229.5,217.5
9,167.0,205.0
10,195.5,394.0
11,241.5,170.5
12,194.0,228.0
13,162.0,320.5
14,180.0,292.5
15,255.5,206.0
16,174.0,454.0
17,258.0,321.0
18,258.0,228.0
19,172.0,223.5
20,244.5,284.0
21,281.0,221.5
22,159.5,217.5
23,308.0,280.0
24,226.0,292.0
25,219.0,358.0
26,328.5,219.5
27,251.0,104.5
28,229.5,343.5
29,243.0,228.0
30,348.5,221.5
31,159.5,302.0
32,170.0,331.5
33,143.5,295.5
34,326.5,207.5
35,217.5,248.0
36,216.0,302.0
37,212.5,269.0
38,318.0,270.0
39,327.0,264.0
40,167.0,190.0
41,189.0,418.0
42,310.5,304.0
43,240.5,359.5
44,276.5,314.5
45,211.0,320.5
46,295.5,224.5
47,212.5,260.5
48,277.0,260.0
49,209.0,330.5
50,212.5,301.0
51,212.5,424.0
52,204.0,207.0
53,243.0,290.0
54,274.5,297.0
55,220.5,380.0
56,230.0,243.0
57,226.0,399.0
58,285.0,266.0
59,172.0,349.0
60,221.0,52.0
61,309.0,260.0
62,155.0,232.0
63,240.0,72.0
64,214.0,368.0
65,287.0,86.0
