,X,Y
0,460.75,259.0
1,314.25,262.0
2,80.25,203.25
3,144.5,284.5
4,233.5,224.5
5,140.5,273.5
6,53.0,238.5
7,246.5,219.5
8,305.0,251.0
9,197.5,202.5
10,285.0,262.0
11,260.5,235.5
12,100.0,261.0
13,93.0,207.5
14,104.5,215.0
15,55.0,264.0
16,194.5,282.5
17,132.0,217.5
18,439.0,261.0
19,425.0,237.5
20,217.5,216.0
21,55.0,227.5
22,83.0,253.5
23,244.5,228.0
24,62.0,239.5
25,137.0,278.5
26,88.0,209.0
27,391.5,279.0
28,96.5,203.0
29,361.0,260.0
30,293.0,302.0
31,450.0,306.0
32,351.0,263.0
33,329.0,248.0
34,99.0,250.0
35,289.0,238.0
36,219.0,243.0
37,208.0,273.0
38,280.0,235.0
39,118.0,212.0
40,226.0,294.0
41,119.0,268.0
