,X,Y
0,349.5,69.75
1,362.75,157.75
2,344.25,274.75
3,137.0,245.5
4,206.5,386.5
5,329.5,169.25
6,350.5,117.0
7,351.0,312.75
8,207.75,198.0
9,239.25,399.25
10,359.5,122.5
11,367.5,129.75
12,186.25,203.5
13,347.0,92.75
14,143.0,248.5
15,204.25,208.75
16,332.5,170.75
17,155.25,273.5
18,269.5,101.25
19,221.5,186.0
20,154.0,284.75
21,349.5,172.0
22,252.0,105.0
23,149.5,320.5
24,216.0,132.0
25,277.0,292.0
26,173.0,139.5
27,199.0,181.0
28,230.5,392.5
29,218.0,243.0
30,216.5,167.0
31,230.0,149.5
32,338.5,50.5
33,213.0,376.5
34,231.5,169.0
35,211.0,217.5
36,235.0,123.5
37,250.0,121.5
38,172.5,313.0
39,332.0,68.0
40,214.0,364.0
41,292.0,88.5
42,202.5,285.0
43,214.5,278.5
44,222.5,384.0
45,158.0,147.0
46,336.0,211.0
47,229.5,265.5
48,303.0,75.0
49,341.0,238.5
50,193.5,211.5
51,217.0,205.5
52,225.0,363.0
53,316.0,82.5
54,321.5,52.0
55,362.0,322.5
56,319.5,153.0
57,376.0,143.0
58,174.0,147.0
59,365.0,449.5
60,229.0,132.0
61,266.0,258.0
62,218.0,144.0
63,187.0,306.0
64,193.0,154.0
65,225.0,230.0
66,349.0,41.0
67,348.0,104.0
68,162.0,310.0
69,206.0,153.0
