,X,Y
0,402.0,448.5
1,125.25,237.75
2,138.5,239.25
3,387.5,336.5
4,391.75,392.0
5,85.5,208.75
6,118.25,238.5
7,154.5,186.5
8,191.0,319.0
9,146.0,68.0
10,184.5,348.0
11,358.5,308.0
12,108.0,230.5
13,338.0,388.5
14,339.0,297.0
15,370.0,445.0
16,88.5,81.0
17,249.0,155.0
18,88.0,196.0
19,180.0,279.5
20,249.0,187.5
21,260.0,200.0
22,84.5,102.5
23,81.0,176.5
24,393.0,355.0
25,393.5,374.5
26,282.5,266.5
27,101.0,213.0
28,327.5,271.0
29,332.5,283.5
30,129.0,176.0
31,192.5,305.5
32,207.0,301.0
33,241.5,141.0
34,355.0,302.5
35,81.0,113.0
36,396.5,370.0
37,356.0,418.0
38,274.0,384.0
39,345.0,333.0
40,122.0,158.0
41,359.0,330.0
42,236.0,176.0
43,81.0,166.0
44,380.0,410.0
45,215.0,85.0
46,293.0,436.0
47,270.0,230.0
48,326.0,348.0
