,X,Y
0,162.25,290.5
1,227.75,316.0
2,186.0,252.5
3,238.0,260.5
4,331.5,347.0
5,304.0,405.0
6,234.5,207.5
7,298.0,237.5
8,292.0,268.5
9,204.0,246.0
10,293.0,395.0
11,305.5,96.0
12,238.0,316.5
13,182.0,283.5
14,217.5,349.5
15,288.5,326.5
16,211.0,219.5
17,280.5,355.5
18,279.5,395.5
19,268.0,328.0
20,150.0,326.0
21,263.5,355.0
22,280.0,333.5
23,277.0,230.5
24,270.0,281.0
25,286.5,403.0
26,320.0,364.5
27,313.0,79.5
28,165.5,349.5
29,181.0,394.0
30,190.5,349.5
31,222.5,167.0
32,199.0,428.5
33,213.5,267.5
34,264.5,411.0
35,217.5,246.0
36,208.0,466.0
37,297.5,88.5
38,209.0,243.0
39,241.5,212.5
40,194.0,339.0
41,270.0,270.0
42,230.5,212.5
43,171.0,261.0
44,265.0,116.5
45,314.0,367.0
46,177.0,296.0
47,242.0,180.0
48,255.0,362.0
49,183.0,274.0
50,285.0,279.0
51,298.0,475.0
52,236.0,402.0
53,270.0,126.0
54,288.0,451.0
55,225.0,439.0
56,191.0,302.0
57,188.0,292.0
58,171.0,360.0
59,309.0,228.0
60,185.0,233.0
61,333.0,386.0
