,X,Y
0,252.0,166.5
1,191.75,359.5
2,373.75,342.5
3,194.0,346.5
4,244.5,344.25
5,490.5,203.5
6,282.0,182.0
7,209.0,157.0
8,116.0,368.0
9,343.5,184.5
10,151.5,293.5
11,228.5,202.0
12,293.5,336.5
13,140.0,182.0
14,174.0,155.0
15,408.0,353.0
16,409.5,301.0
17,305.5,339.0
18,304.0,197.5
19,117.5,378.5
20,457.0,313.5
21,265.5,336.5
22,319.5,192.5
23,248.5,202.5
24,228.5,163.0
25,382.5,349.0
26,439.5,236.0
27,290.0,189.0
28,430.0,345.5
29,169.0,197.5
30,180.0,325.5
31,367.0,349.5
32,451.0,343.0
33,328.0,184.5
34,325.0,330.0
35,420.5,351.0
36,223.0,187.5
37,266.5,180.5
38,215.0,344.0
39,272.0,229.5
40,181.0,364.5
41,156.0,145.5
42,199.5,202.5
43,305.0,327.0
44,145.0,140.0
45,74.0,199.5
46,276.0,179.0
47,242.0,201.5
48,241.5,163.5
49,212.5,195.0
50,169.0,192.5
51,152.0,373.5
52,136.0,378.0
53,171.0,284.0
54,275.0,331.0
55,97.0,292.0
56,180.0,198.0
57,96.0,242.0
58,92.0,261.0
59,440.0,341.0
60,218.0,244.0
61,284.0,286.0
62,434.0,202.0
63,111.0,230.0
64,111.0,338.0
