,X,Y
0,92.5,207.5
1,233.5,105.25
2,106.25,215.0
3,170.5,260.5
4,177.0,268.5
5,165.0,295.5
6,407.5,230.5
7,167.0,273.5
8,442.0,277.5
9,182.0,327.5
10,181.5,346.5
11,161.0,254.0
12,265.0,121.5
13,276.0,271.0
14,416.0,238.5
15,199.0,334.0
16,223.0,99.5
17,77.5,143.5
18,179.0,401.5
19,194.5,392.5
20,160.5,243.0
21,180.5,387.5
22,334.0,207.5
23,152.0,224.5
24,350.0,194.5
25,129.5,208.5
26,291.0,175.5
27,205.5,84.5
28,176.0,287.0
29,313.0,194.0
30,247.0,368.0
31,200.0,220.0
32,197.0,243.0
33,179.0,371.0
34,172.0,230.0
35,309.0,263.0
36,428.0,304.0
37,210.0,96.0
38,138.0,78.0
39,298.0,183.0
40,202.0,233.0
41,398.0,226.0
42,385.0,405.0
43,174.0,316.0
44,140.0,209.0
