,X,Y
0,268.75,322.75
1,223.25,364.0
2,247.5,370.5
3,216.5,334.0
4,201.0,197.5
5,243.0,290.0
6,234.5,167.0
7,284.5,246.5
8,256.0,303.0
9,298.0,260.0
10,251.0,216.0
11,177.5,346.5
12,214.0,263.0
13,183.5,459.0
14,201.5,155.0
15,228.0,240.5
16,188.0,228.0
17,199.0,401.0
18,211.0,322.5
19,140.0,302.0
20,218.0,376.0
21,220.5,58.5
22,226.0,353.0
23,196.0,145.5
24,324.0,204.0
25,275.5,276.5
26,334.0,248.0
27,276.0,216.0
28,281.0,300.5
29,236.0,109.5
30,208.0,45.0
31,320.0,229.0
32,190.5,174.0
33,230.5,264.5
34,284.0,286.0
35,167.0,483.0
36,225.0,292.5
37,169.5,390.0
38,239.0,236.5
39,334.0,266.0
40,231.0,378.0
41,165.5,379.5
42,152.0,220.0
43,240.5,220.0
44,167.5,226.0
45,223.0,215.0
46,304.5,220.0
47,276.5,330.5
48,235.5,250.5
49,172.0,120.0
50,223.5,168.0
51,152.5,344.0
52,319.0,266.0
53,275.5,349.5
54,251.0,203.5
55,271.0,306.5
56,177.0,472.5
57,207.5,263.0
58,243.0,36.0
59,276.0,258.0
60,288.5,262.0
61,226.0,347.5
62,180.5,407.5
63,257.0,324.5
64,314.0,278.0
65,258.0,228.0
66,210.5,153.0
67,223.0,273.0
68,164.0,304.0
69,279.0,155.0
70,271.0,249.0
71,164.0,127.0
72,196.0,423.0
73,155.0,202.0
74,216.0,304.0
75,197.0,339.0
76,306.0,195.0
77,267.0,361.0
78,324.0,253.0
79,202.0,249.0
80,312.0,255.0
81,151.0,306.0
82,180.0,161.0
83,162.0,156.0
84,200.0,79.0
85,166.0,214.0
86,292.0,273.0
87,135.0,371.0
88,217.0,431.0
89,158.0,360.0
90,234.0,149.0
91,210.0,341.0
