,X,Y
0,227.75,227.25
1,113.0,146.75
2,237.0,222.75
3,333.25,370.25
4,357.0,161.25
5,163.25,295.5
6,131.5,200.75
7,204.25,253.0
8,200.0,220.25
9,215.0,262.75
10,163.5,218.75
11,98.25,186.5
12,359.5,340.0
13,130.25,339.25
14,193.75,235.0
15,258.75,218.25
16,154.5,378.0
17,192.5,232.75
18,141.75,205.25
19,86.5,163.0
20,372.0,319.0
21,415.0,170.0
22,193.5,295.0
23,278.5,420.0
24,162.5,329.0
25,90.0,176.5
26,429.0,259.5
27,408.0,187.0
28,122.0,361.0
29,245.5,231.0
30,130.5,367.0
31,205.0,235.0
32,329.0,354.5
33,267.0,209.0
34,238.5,320.5
35,212.5,300.0
36,310.0,375.0
37,169.0,164.0
38,160.0,308.0
39,139.0,329.0
40,146.0,196.0
41,364.5,326.0
42,397.0,300.0
43,91.5,144.0
44,182.0,219.0
45,353.0,270.0
46,406.5,198.0
47,220.0,250.5
48,377.0,275.5
49,178.5,204.0
50,185.5,284.0
51,153.0,118.5
52,153.5,324.0
53,163.0,127.0
54,169.0,197.0
55,302.0,383.0
56,147.0,133.5
57,204.0,299.0
58,160.5,318.0
59,368.0,259.5
60,214.5,287.5
61,212.5,238.0
62,118.0,192.0
63,180.0,376.0
64,368.0,165.0
65,118.0,106.0
66,188.0,386.0
67,132.0,108.0
