,X,Y
0,298.0,370.25
1,222.0,367.25
2,75.5,178.25
3,444.0,129.5
4,187.0,386.0
5,193.5,128.0
6,237.0,375.0
7,260.0,373.5
8,321.5,367.0
9,136.0,171.0
10,307.0,375.0
11,73.0,254.0
12,336.0,384.0
13,176.5,426.0
14,188.0,159.0
15,189.0,170.5
16,180.5,201.0
17,179.5,405.5
18,152.0,117.5
19,347.0,378.0
20,116.5,192.5
21,373.5,119.0
22,166.5,48.5
23,247.5,369.0
24,122.5,156.5
25,161.0,396.0
26,248.0,319.5
27,277.0,370.5
28,147.0,74.0
29,306.0,356.5
30,409.5,206.0
31,266.5,381.5
32,203.5,374.5
33,379.0,109.0
34,417.0,190.0
35,354.0,344.0
36,107.0,122.5
37,136.0,108.0
38,144.0,101.0
39,237.0,290.0
40,277.0,216.0
41,268.0,208.0
42,154.0,128.0
43,281.0,140.0
44,270.0,118.0
45,170.0,316.0
46,276.0,321.0
47,105.0,171.0
48,219.0,129.0
49,217.0,265.0
50,307.0,176.0
51,362.0,299.0
52,318.0,254.0
53,212.0,194.0
