,X,Y
0,255.5,166.0
1,193.25,359.5
2,376.25,344.75
3,196.25,346.75
4,246.75,344.5
5,493.25,208.75
6,285.0,182.0
7,213.0,156.0
8,117.0,365.5
9,347.0,185.0
10,153.5,292.0
11,231.0,201.0
12,296.0,336.5
13,142.5,181.0
14,178.0,154.0
15,411.0,356.0
16,413.0,303.5
17,307.0,339.5
18,307.0,197.5
19,118.0,376.5
20,460.0,317.0
21,268.0,336.5
22,323.0,192.5
23,251.0,201.5
24,232.0,161.5
25,386.0,352.0
26,444.0,239.0
27,293.0,188.5
28,433.0,349.0
29,170.5,196.0
30,182.0,325.0
31,369.0,352.0
32,454.0,346.5
33,331.0,185.0
34,327.0,330.5
35,423.5,354.5
36,226.0,185.5
37,269.0,180.5
38,217.0,344.0
39,275.0,229.5
40,183.0,364.0
41,161.0,145.5
42,201.5,201.0
43,307.5,327.0
44,151.0,140.5
45,78.5,199.0
46,278.5,178.5
47,244.5,201.0
48,245.0,163.0
49,214.5,194.0
50,170.5,190.5
51,154.0,372.5
52,137.0,376.0
53,173.0,283.0
54,279.0,332.0
55,99.0,290.0
56,182.0,196.0
57,97.0,241.0
58,94.0,259.0
59,443.0,344.0
60,222.0,243.0
61,286.0,287.0
62,438.0,205.0
63,113.0,228.0
64,114.0,342.0
