,X,Y
0,114.0,245.5
1,137.5,231.25
2,188.0,287.5
3,98.5,217.5
4,173.25,306.25
5,190.0,305.25
6,373.0,293.25
7,149.5,212.25
8,470.25,295.5
9,231.75,219.5
10,460.75,310.5
11,406.25,319.0
12,445.25,313.25
13,450.5,285.75
14,368.0,308.0
15,271.5,232.5
16,351.25,251.25
17,451.0,227.75
18,427.0,315.5
19,339.0,236.5
20,172.5,286.75
21,193.5,211.5
22,112.0,216.5
23,24.75,225.5
24,462.0,226.5
25,81.0,197.25
26,488.5,289.0
27,431.0,230.5
28,317.25,316.75
29,481.25,238.5
30,396.0,285.25
31,167.0,299.25
32,425.25,310.0
33,483.0,290.5
34,301.5,292.5
35,235.75,272.75
36,99.5,256.0
37,177.75,300.5
38,56.5,212.25
39,27.0,223.5
40,167.0,252.0
41,220.0,223.0
42,104.5,244.0
43,179.5,258.0
44,67.5,214.5
45,475.5,247.0
46,445.5,295.5
47,428.5,284.0
48,396.0,251.0
49,87.0,240.5
50,393.0,324.0
51,54.5,197.5
52,330.5,243.5
53,172.0,196.0
54,182.0,271.0
55,35.5,216.0
56,24.5,195.5
57,258.0,229.5
58,199.5,263.0
59,406.0,269.0
60,316.5,241.0
61,420.0,232.0
62,39.0,191.5
63,238.5,309.5
64,387.5,296.0
65,25.5,212.5
66,148.5,248.5
67,361.0,248.0
68,293.5,236.0
69,376.5,268.5
70,481.0,226.0
71,416.5,271.0
72,205.0,288.5
73,382.5,255.0
74,239.0,243.0
75,390.0,268.5
76,379.5,321.0
77,136.0,209.0
78,254.0,309.0
79,273.5,222.0
80,277.5,310.5
81,21.5,191.0
82,187.0,271.0
83,488.0,266.0
84,57.0,223.0
85,330.0,311.0
86,268.0,304.0
87,208.0,243.0
