,X,Y
0,400.5,112.0
1,417.5,205.25
2,427.75,208.75
3,96.5,319.25
4,440.0,247.5
5,438.0,227.75
6,410.0,311.25
7,427.5,288.5
8,290.75,444.0
9,431.0,278.0
10,427.0,230.25
11,383.5,358.75
12,409.25,308.75
13,428.25,273.5
14,407.0,323.25
15,77.5,412.5
16,436.0,265.5
17,266.5,458.0
18,431.0,193.0
19,199.5,325.0
20,391.0,342.0
21,138.0,454.0
22,419.5,296.5
23,318.0,427.0
24,118.5,374.0
25,422.0,143.5
26,97.5,423.5
27,263.0,380.5
28,216.5,133.0
29,295.0,288.0
30,401.0,369.0
31,111.5,428.0
32,170.0,236.0
33,403.5,336.0
34,176.5,475.0
35,281.0,364.0
36,347.0,390.0
37,144.0,363.0
38,98.0,340.5
39,260.0,427.0
40,345.5,281.0
41,383.5,284.0
42,362.5,369.0
43,341.5,400.0
44,373.0,363.5
45,227.0,122.5
46,323.0,309.5
47,169.0,408.5
48,208.0,298.0
49,91.0,406.5
50,230.0,488.5
51,106.0,427.0
52,359.0,257.0
53,367.0,364.5
54,214.5,152.0
55,337.5,94.5
56,394.0,347.5
57,97.0,401.5
58,91.0,418.5
59,402.0,358.5
60,336.5,276.0
61,330.0,410.0
62,133.0,372.0
63,306.0,285.0
64,108.0,386.0
65,407.0,144.0
66,166.0,363.0
67,204.0,417.0
68,400.0,277.0
69,423.0,173.0
70,112.0,402.0
71,327.0,92.0
72,306.0,68.0
73,168.0,398.0
74,143.0,392.0
75,188.0,417.0
76,308.0,412.0
77,423.0,130.0
78,205.0,393.0
79,73.0,374.0
