,X,Y
0,416.0,129.0
1,235.5,308.0
2,165.25,300.25
3,135.25,345.25
4,232.75,224.0
5,212.0,254.5
6,333.0,375.75
7,260.5,214.25
8,98.5,191.25
9,212.0,242.25
10,221.5,228.5
11,162.5,377.0
12,311.0,378.0
13,335.5,368.0
14,238.75,220.0
15,138.5,367.5
16,110.5,151.0
17,167.75,294.5
18,379.5,309.0
19,133.0,204.0
20,329.0,342.5
21,143.0,208.0
22,417.0,161.0
23,155.0,371.0
24,247.5,228.0
25,288.5,413.5
26,166.5,314.0
27,194.5,232.0
28,167.0,326.5
29,414.5,148.0
30,86.0,169.0
31,214.5,296.5
32,90.0,181.0
33,372.0,334.0
34,431.0,251.0
35,219.0,263.0
36,358.5,153.0
37,130.5,354.5
38,197.0,222.0
39,197.5,292.5
40,173.5,218.5
41,91.5,147.5
42,192.5,127.0
43,318.0,368.0
44,148.5,197.0
45,216.5,273.5
46,402.0,291.0
47,357.0,262.0
48,184.0,219.5
49,202.5,302.0
50,162.0,314.0
51,368.0,328.5
52,380.0,256.5
53,380.0,268.5
54,180.0,205.5
55,417.0,118.0
56,371.0,317.0
57,160.0,219.0
58,146.0,328.0
59,163.0,128.0
60,381.0,170.0
61,128.0,111.0
62,344.0,152.0
63,186.0,374.0
64,122.0,196.0
65,199.0,385.0
66,114.0,112.0
67,167.0,164.0
68,180.0,164.0
69,144.0,130.0
