,X,Y
0,186.75,284.0
1,114.75,245.5
2,186.25,311.0
3,112.75,217.75
4,352.0,252.25
5,95.25,216.75
6,193.0,212.5
7,443.25,290.5
8,137.25,232.25
9,73.75,208.75
10,144.5,215.75
11,197.5,290.25
12,320.0,243.75
13,17.5,211.5
14,272.25,234.0
15,26.5,224.25
16,197.25,299.5
17,317.5,313.75
18,230.5,220.0
19,100.0,256.0
20,147.5,289.0
21,73.0,194.0
22,371.0,291.0
23,224.0,229.5
24,169.5,255.0
25,404.0,286.0
26,24.0,196.5
27,148.5,249.0
28,462.0,229.0
29,393.0,245.5
30,492.0,288.0
31,347.5,243.0
32,389.0,268.0
33,428.5,314.0
34,173.0,199.0
35,62.0,219.5
36,394.5,322.5
37,214.5,292.0
38,310.5,289.5
39,448.0,307.0
40,374.5,318.0
41,464.5,293.5
42,427.0,286.5
43,336.0,248.0
44,239.0,243.0
45,308.0,236.0
46,39.5,193.5
47,306.0,307.0
48,297.0,236.0
49,334.0,308.5
50,217.5,223.0
51,400.0,238.0
52,79.5,198.5
53,455.5,302.0
54,442.0,310.5
55,400.5,280.5
56,392.0,300.0
57,403.0,268.0
58,416.0,268.0
59,408.0,317.0
60,42.0,223.0
61,87.0,241.0
62,263.0,304.0
63,244.0,224.0
64,127.0,209.0
