,X,Y
0,198.5,82.0
1,126.0,254.25
2,348.75,175.25
3,267.0,410.75
4,331.0,168.75
5,200.0,255.5
6,334.5,198.0
7,202.0,239.5
8,415.0,362.0
9,254.5,67.5
10,399.0,382.5
11,219.5,383.0
12,126.0,283.5
13,355.0,184.0
14,315.0,440.5
15,185.0,114.5
16,144.5,152.0
17,299.0,448.0
18,210.0,142.5
19,177.0,131.5
20,267.0,64.0
21,159.5,145.5
22,358.0,104.5
23,288.0,206.0
24,250.5,397.5
25,310.5,243.0
26,321.0,193.0
27,133.0,160.5
28,189.0,137.0
29,256.5,448.0
30,352.0,139.0
31,214.5,205.0
32,344.0,214.5
33,221.0,226.5
34,277.0,71.0
35,179.0,265.0
36,345.5,205.0
37,221.5,206.0
38,199.0,144.5
39,108.5,267.5
40,246.5,67.5
41,430.0,322.0
42,270.0,300.0
43,310.0,191.0
44,423.0,348.0
45,344.0,280.0
46,297.0,231.0
47,306.0,210.0
48,205.0,70.0
49,423.0,224.0
50,322.0,243.0
51,333.0,70.0
52,220.0,180.0
