,X,Y
0,223.0,240.0
1,233.75,327.5
2,264.25,327.25
3,284.25,334.5
4,392.25,358.5
5,408.5,389.0
6,396.0,410.25
7,387.25,415.75
8,406.5,395.25
9,270.5,373.0
10,326.5,454.25
11,285.0,385.0
12,228.5,272.0
13,172.0,163.0
14,256.5,304.5
15,255.0,454.0
16,216.5,197.5
17,224.0,210.5
18,386.0,404.0
19,258.5,36.5
20,359.0,436.5
21,235.5,292.5
22,337.5,450.0
23,122.0,124.0
24,267.0,363.0
25,394.0,390.0
26,281.0,345.5
27,246.5,434.0
28,371.0,427.0
29,309.0,369.0
30,339.0,367.0
31,374.5,367.0
32,133.0,135.0
33,266.0,258.0
34,297.0,364.5
35,262.5,274.5
36,396.0,375.0
37,302.0,252.5
38,258.0,428.5
39,279.0,431.0
40,304.5,447.0
41,298.5,358.0
42,161.5,157.5
43,270.0,462.0
44,294.0,402.0
45,349.0,445.0
46,408.0,372.0
47,108.0,117.0
48,261.0,117.0
49,116.0,108.0
50,237.0,304.0
51,336.0,378.0
