,X,Y
0,230.5,224.0
1,112.0,148.5
2,239.75,219.0
3,341.75,364.5
4,358.5,153.5
5,167.25,298.0
6,133.25,201.75
7,207.5,250.5
8,202.75,218.25
9,219.0,260.5
10,166.5,218.5
11,99.75,189.75
12,365.75,334.0
13,136.75,347.5
14,196.5,233.0
15,261.5,213.5
16,164.5,385.5
17,195.0,230.5
18,144.0,206.0
19,86.5,166.5
20,378.0,312.0
21,417.5,163.0
22,197.0,296.0
23,290.0,416.0
24,168.0,332.5
25,91.0,180.0
26,432.5,251.0
27,409.5,179.0
28,130.5,370.0
29,248.0,227.5
30,140.0,375.0
31,208.0,232.5
32,336.0,349.5
33,270.0,203.5
34,244.0,318.5
35,217.5,299.5
36,318.0,370.0
37,169.5,162.5
38,165.0,312.0
39,147.0,332.5
40,148.0,196.0
41,370.5,319.5
42,402.0,292.5
43,91.5,148.5
44,185.0,217.5
45,357.0,263.0
46,408.0,189.5
47,223.0,247.5
48,381.5,269.0
49,180.0,203.0
50,188.0,285.0
51,151.0,118.0
52,158.0,329.0
53,162.0,125.5
54,171.5,195.0
55,310.5,378.0
56,146.0,133.0
57,207.5,299.0
58,166.0,321.5
59,372.0,252.5
60,219.0,284.5
61,215.0,235.5
62,119.0,194.0
63,190.0,380.0
64,371.0,158.0
65,115.0,109.0
66,199.0,390.0
67,128.0,108.0
