,X,Y
0,80.0,151.0
1,314.75,372.75
2,304.25,416.25
3,150.0,238.0
4,147.0,202.5
5,342.0,144.0
6,402.0,187.5
7,153.0,253.5
8,101.0,281.0
9,108.0,166.0
10,53.0,185.5
11,119.0,293.5
12,239.5,309.5
13,232.0,261.0
14,238.0,357.0
15,279.0,426.5
16,466.0,193.5
17,387.5,116.5
18,339.0,364.5
19,391.0,304.0
20,169.5,81.5
21,76.0,163.0
22,315.0,404.0
23,370.5,341.0
24,259.0,422.0
25,377.0,320.0
26,246.5,410.5
27,327.5,157.0
28,376.0,188.0
29,202.5,323.0
30,133.5,302.0
31,241.5,287.0
32,61.0,174.5
33,309.5,405.0
34,216.0,260.0
35,241.0,299.0
36,81.0,276.0
37,218.0,243.0
38,137.0,225.0
39,225.0,252.0
40,464.0,228.0
41,102.0,122.0
42,327.0,362.0
