,X,Y
0,205.25,357.25
1,231.25,215.5
2,209.25,227.0
3,344.25,134.25
4,296.25,137.75
5,203.75,195.0
6,376.25,394.25
7,321.5,140.75
8,239.5,123.75
9,398.75,357.0
10,136.0,192.75
11,397.75,395.5
12,98.75,310.0
13,283.5,129.0
14,268.75,350.5
15,200.75,131.5
16,188.5,121.5
17,201.75,210.0
18,411.5,117.5
19,208.75,200.25
20,371.0,161.25
21,334.0,381.5
22,393.0,396.75
23,261.5,347.0
24,355.0,259.5
25,349.0,394.5
26,106.5,292.0
27,190.0,205.0
28,342.0,191.0
29,282.0,261.0
30,417.0,109.5
31,373.0,258.0
32,327.0,187.5
33,287.0,233.0
34,368.0,212.5
35,295.0,181.0
36,384.0,385.5
37,248.0,172.0
38,86.5,331.0
39,192.5,326.0
40,283.5,174.0
41,354.0,351.5
42,244.0,353.0
43,158.0,144.5
44,199.0,258.0
45,209.0,338.0
46,249.0,211.5
47,321.0,315.0
48,177.0,332.0
49,360.5,160.0
50,327.0,373.5
51,238.5,307.0
52,297.0,433.5
53,229.5,126.5
54,231.5,360.5
55,235.5,337.0
56,262.5,369.0
57,113.5,257.5
58,185.5,295.5
59,373.5,421.0
60,251.5,196.0
61,412.0,288.5
62,238.0,148.5
63,219.5,211.5
64,223.5,331.0
65,217.0,136.5
66,154.0,258.0
67,352.5,332.5
68,358.0,423.5
69,141.5,184.5
70,384.0,410.0
71,210.0,136.0
72,385.0,200.0
73,362.5,258.5
74,202.0,325.0
75,313.0,316.0
76,223.0,364.5
77,223.0,198.0
78,345.0,122.0
79,341.0,348.0
80,344.0,111.0
81,183.0,240.0
82,362.0,398.0
83,394.0,112.0
84,380.0,365.0
85,276.0,329.0
86,94.0,321.0
87,306.0,166.0
88,340.0,327.0
89,400.0,418.0
90,170.0,126.0
91,364.0,80.0
92,344.0,385.0
93,193.0,272.0
94,374.0,458.0
