,X,Y
0,401.0,108.0
1,418.0,202.0
2,428.5,205.25
3,98.25,321.0
4,441.0,244.0
5,439.0,224.5
6,412.0,309.5
7,428.5,285.75
8,293.5,444.0
9,432.0,275.0
10,427.75,227.0
11,385.5,357.0
12,411.0,307.0
13,429.5,270.75
14,408.5,321.5
15,80.0,415.5
16,437.5,262.5
17,269.5,458.5
18,431.5,189.5
19,201.0,326.0
20,392.5,340.5
21,140.5,457.0
22,421.0,294.0
23,322.5,424.0
24,120.5,376.0
25,422.0,140.0
26,100.0,427.0
27,265.0,381.0
28,218.0,131.0
29,296.5,287.0
30,403.0,367.5
31,114.0,430.5
32,171.0,235.5
33,405.0,334.5
34,180.5,478.0
35,283.5,364.0
36,349.5,387.5
37,146.0,365.0
38,100.0,342.0
39,262.0,427.5
40,347.0,279.0
41,385.0,282.0
42,365.5,366.5
43,342.5,400.0
44,375.0,361.5
45,228.5,120.5
46,324.0,309.0
47,171.0,411.0
48,210.5,298.0
49,93.5,409.0
50,233.0,490.0
51,108.0,430.0
52,360.0,255.0
53,369.5,362.0
54,216.0,151.0
55,339.0,92.0
56,396.5,346.0
57,99.0,404.0
58,94.0,422.0
59,403.5,356.5
60,338.0,274.0
61,332.0,410.0
62,135.0,374.0
63,307.0,284.0
64,110.0,388.0
65,407.0,140.0
66,168.0,365.0
67,208.0,418.0
68,401.0,275.0
69,425.0,169.0
70,114.0,405.0
71,328.0,90.0
72,308.0,65.0
73,170.0,400.0
74,145.0,394.0
75,191.0,419.0
76,310.0,412.0
77,423.0,128.0
78,208.0,395.0
79,75.0,376.0
