,X,Y
0,162.25,290.5
1,227.75,316.0
2,186.0,250.5
3,238.0,258.75
4,334.0,346.0
5,306.5,405.0
6,233.5,205.0
7,298.5,234.5
8,292.5,266.0
9,203.5,244.5
10,295.0,394.5
11,305.0,91.0
12,238.5,316.0
13,182.0,283.5
14,218.0,349.0
15,290.0,325.0
16,209.0,217.5
17,282.0,355.0
18,281.5,395.5
19,268.5,327.0
20,150.5,326.5
21,265.0,354.0
22,281.0,332.5
23,277.0,228.0
24,270.0,278.5
25,288.5,403.5
26,322.5,364.0
27,312.0,74.0
28,165.5,349.5
29,181.0,394.0
30,191.0,349.0
31,222.0,165.0
32,199.0,428.5
33,213.5,265.5
34,266.0,411.0
35,217.0,244.0
36,207.0,469.0
37,297.0,84.0
38,209.0,241.5
39,241.0,210.5
40,194.5,338.5
41,270.0,268.0
42,229.5,211.0
43,171.0,260.0
44,264.5,113.5
45,316.0,366.5
46,177.0,296.0
47,241.0,178.0
48,256.0,361.0
49,182.0,273.0
50,286.0,277.0
51,300.0,478.0
52,237.0,402.0
53,270.0,122.0
54,290.0,452.0
55,225.0,440.0
56,191.0,302.0
57,188.0,291.0
58,172.0,361.0
59,310.0,225.0
60,185.0,231.0
61,336.0,386.0
