,X,Y
0,344.75,366.75
1,347.5,104.0
2,184.75,273.5
3,255.5,63.75
4,168.0,255.0
5,269.0,70.0
6,121.0,104.0
7,316.0,282.0
8,145.0,135.0
9,319.5,226.5
10,382.0,159.0
11,382.0,226.5
12,251.0,146.0
13,142.5,81.5
14,127.0,94.5
15,254.0,156.0
16,354.5,229.5
17,302.5,85.5
18,394.0,181.5
19,330.5,324.5
20,382.0,190.0
21,116.5,121.5
22,184.5,306.0
23,377.0,230.0
24,328.0,398.0
25,130.0,140.0
26,338.0,378.0
27,335.0,388.0
28,206.0,263.0
29,196.0,201.0
30,281.0,70.0
31,333.0,221.0
32,293.0,279.0
33,369.0,232.0
34,321.0,91.0
35,307.0,253.0
36,308.0,146.0
37,155.0,74.0
38,317.0,294.0
39,323.0,304.0
40,346.0,340.0
41,231.0,268.0
42,368.0,136.0
43,219.0,260.0
