,X,Y
0,194.25,351.75
1,226.0,335.75
2,203.25,224.0
3,213.5,182.25
4,184.5,303.75
5,315.5,428.5
6,303.75,418.0
7,297.5,442.0
8,219.5,460.75
9,184.0,136.0
10,308.75,439.25
11,181.5,338.0
12,202.0,162.0
13,196.0,363.0
14,246.5,459.0
15,145.0,405.0
16,156.5,406.0
17,297.0,429.0
18,165.5,449.0
19,272.0,453.5
20,194.5,457.0
21,226.5,271.0
22,197.5,410.0
23,258.0,382.0
24,258.0,457.0
25,214.5,342.5
26,156.5,98.0
27,209.0,319.0
28,141.0,423.5
29,214.0,205.0
30,177.0,415.0
31,311.5,82.0
32,221.5,356.5
33,241.5,282.0
34,225.0,379.0
35,286.0,434.5
36,234.5,260.0
37,304.0,401.5
38,197.0,256.5
39,288.5,82.5
40,274.0,432.0
41,244.5,220.5
42,289.5,72.0
43,285.0,401.5
44,201.5,388.0
45,214.0,194.5
46,178.0,457.0
47,285.0,450.5
48,279.0,412.0
49,153.0,441.0
50,189.0,292.5
51,241.5,460.5
52,259.0,390.5
53,201.0,376.0
54,198.0,269.0
55,256.0,279.0
56,207.0,173.0
57,284.0,380.0
58,281.0,126.0
59,195.0,278.0
60,275.0,115.0
61,249.0,250.0
62,249.0,53.0
