,X,Y
0,191.31508340658564,189.3240565475946
1,199.46957912246475,178.83629275537018
2,212.86866472874942,182.2396870162072
3,224.61719373431515,159.5319717929363
4,275.38986119290865,152.4288780350183
5,247.8379220452476,135.9374292329005
6,255.27052315590663,132.8459552939925
7,223.38026631674828,138.35206416691983
8,232.7227653348491,125.94068673717354
9,204.87653394767068,135.85333105593133
10,205.03341374696095,148.75062178436787
11,174.23518836534492,174.39774852547433
12,166.92713726892094,141.62116464205218
13,164.86946085900456,169.11245722981312
14,187.36545191734436,136.7547712641824
15,194.57625457693612,150.65630604969004
16,111.05304908789446,228.15651270597434
17,112.22665986174145,202.1173051009394
18,115.06660258615034,241.24667070433566
19,174.4021289948542,206.30714105250712
20,122.77091780722175,162.9205087130602
21,129.74997808504153,125.70893205600633
22,114.0160437347525,134.5802779278178
23,117.20552664118257,120.71564630903019
24,277.5424527257888,248.8208264643414
25,283.56468939865994,258.9593873171698
26,275.2211246513915,260.4472248149799
27,252.870511290898,296.2952391378307
28,244.31032521032554,299.90189989795897
29,249.5027661015483,286.136516729487
30,240.7529522473281,292.0161188505279
31,223.5708042150449,256.46303761265204
32,251.81843810607864,229.9177472689308
33,349.34712173821106,330.8424202757357
34,320.11523162554647,309.7474613450581
35,296.2780933122327,325.8624241850566
36,276.5422031242481,328.14897110449385
37,305.8190347234483,350.9515951954439
38,301.73229996824847,356.76104194066556
39,290.5691052752416,351.34051078181363
40,328.80299197228226,377.6997500907895
41,308.24437411886237,403.34308926355914
42,286.7693872834781,426.41477824882577
43,284.57856264073064,414.96447238978857
44,300.2405181075101,422.64160014725303
45,264.45984573798444,376.52112803477365
46,247.43237176083613,386.68330355454697
47,247.94284070519515,377.3543544309318
48,236.2489835017173,447.8969034769014
49,255.2237003957717,455.8356896133216
50,342.48757212410106,456.7379555299782
51,385.0909876566552,458.43614782716867
52,340.12521770121793,404.7060703585837
53,208.20680214292844,378.78622335062556
54,191.7685203231538,397.3911165088669
55,155.7299507038487,320.0813999713211
56,157.97483158586465,284.19672532178123
57,155.50689027306794,289.9979757960736
58,228.7573181280133,274.647914212063
59,231.6654482253548,270.029743432459
60,239.30076776324555,277.07420131415927
61,364.672025096977,433.605542980375
62,333.66078318931585,306.3689532445565
63,339.6289849633165,317.65007956281
64,301.17048360699636,336.86602909987596
65,249.47453584481687,209.6730059136058
66,239.3615193959389,191.535589661395
67,246.28939136450109,188.58546695420586
