,X,Y
0,24.341051212504073,231.33486565199883
1,46.11283371047897,243.79622169058217
2,23.639438473281523,251.0402222045055
3,63.5695981429982,240.6121948679409
4,63.90915349002175,252.88272168632335
5,91.4514567278197,261.3154953584858
6,93.11097744480058,237.9531777019463
7,99.90688654716931,283.6921483477509
8,137.76261831636947,270.14708597794134
9,158.40729211286344,250.1021663044981
10,145.6992604746158,262.01850732134926
11,140.72403703955146,232.05099060945483
12,181.64431078723484,245.599887925083
13,168.274668412699,226.3355099234753
14,180.99638715253647,270.57518524624584
15,212.21634385528031,230.36749987532832
16,201.9464326495894,240.45200886177017
17,205.6747344528119,256.2097056106935
18,228.273322582611,266.2826615909013
19,242.19810839455226,278.3268918133623
20,253.382667164574,303.357353826646
21,254.0854091316385,284.8817295838024
22,219.93445943079936,296.01008225224393
23,203.246303483571,312.99990790518837
24,188.65037934692737,316.65448905571014
25,186.38783981427497,296.9038324937453
26,155.4574475321829,306.66329441299047
27,219.05969632714366,240.0864795082896
28,235.80208287879276,236.3949458493463
29,231.46440731233986,255.1338886038015
30,247.81229677928013,251.9233502300805
31,263.56179166218885,238.36153599592117
32,267.5602691567715,232.5366572889294
33,273.02792769854216,257.0981526570127
34,262.9934857249937,266.4122320233479
35,296.5227233436811,302.9428789143594
36,308.695265638236,281.78053604704013
37,323.64663244404665,301.6116518059555
38,267.24198709642866,298.2083533098105
39,276.4008802364798,218.13935501251348
40,309.2117528343935,235.6194197643545
41,299.409248684702,252.26428529689844
42,339.5644232686706,259.8864917935621
43,343.5146782062445,243.92489563604417
44,356.08504091063185,270.7580114001418
45,369.77433526261507,279.26560318083665
46,370.8580595874498,288.6454387420531
47,395.26391001418426,294.4618288075701
48,371.91878549883256,300.7058284695844
49,382.6753457623665,284.54962049670934
50,395.8764688244808,270.1961290017368
51,392.52123019278974,256.76384020693973
52,404.75977809882073,284.26418556969213
53,414.8135770309156,277.54596216960755
54,378.53325632156356,239.02348353279686
55,374.01105085154643,252.46797374063263
56,461.4571555997795,275.54623809828433
57,434.1386772292994,281.8390104071735
58,408.9377094907566,238.3077330118261
59,400.3498348249066,219.5696888955996
60,385.36328865060136,222.28985752738504
61,409.68815406518615,268.399183977642
62,415.8176303341502,248.8531940038456
63,436.29465578016936,253.84481393790662
64,438.3566245402079,244.070048882728
65,448.62849706641646,255.50701011147723
66,458.6048595747776,252.59707766651127
67,478.1434758176078,255.20481636123262
68,478.8261910076609,232.9530742612604
69,467.3642846374302,241.3059564212075
70,461.37143398303965,222.54420929969857
71,441.903048436745,222.2567748765837
72,421.2647511363283,211.15078981103557
73,447.05727017792094,205.73581850808705
74,468.7238035144271,198.25431230670586
75,284.53136935597036,290.5961153988896
