,X,Y
0,181.8339034067588,304.10726501573396
1,180.97578328088662,297.1897660418661
2,176.9303598303461,289.746887399097
3,155.35476809413055,300.1844301546039
4,154.759337802709,298.50321521411956
5,151.3093446435901,303.704473936243
6,151.02914215350935,319.27322479135313
7,146.79107949103843,327.1714324805035
8,148.29716787522233,323.98412915583526
9,156.77329320016418,339.50034204405534
10,148.43726912026267,330.74401422903264
11,151.659597756191,332.0749760569161
12,166.31769051853883,363.15993980024626
13,165.634696948967,360.7431933233001
14,153.55096456423587,376.52209604597084
15,164.0235326310029,383.9474620331099
16,105.47872485976194,359.6574086742372
17,174.79381584348064,391.9507456560405
18,183.41004241346283,389.6040498016145
19,178.6115747708305,382.02106991380487
20,258.2416199206458,438.8496374333014
21,258.1190313312355,433.8410179231085
22,261.3413599671638,430.8638664660009
23,259.8002462717198,432.05472704884386
24,264.3885620467916,425.18976604186616
25,266.13982760979616,425.102202763716
26,271.4111369544397,423.84129155835274
27,271.3585989875496,410.32152141195786
28,301.9532083732385,401.14488986181414
29,308.2752770556848,396.1712956628814
30,304.10726501573396,397.04692844438364
31,296.9971268299358,386.36420851005613
32,295.5085511013819,372.756875085511
33,295.3859625119716,370.56779313175537
34,303.42427144616227,383.7373101655494
35,301.8306197838281,374.4906279928855
36,297.6100697769873,368.6414010124504
37,311.72527021480363,381.5132029005336
38,321.164591599398,381.7583800793542
39,319.1681488575729,380.9177726091121
40,307.592283486113,371.6010398139279
41,314.6323710493911,379.9720892050897
42,317.73211109590915,378.4835134765358
43,346.06758790532234,296.8044876180053
44,344.4038856204679,278.4687371733479
45,314.2996305924204,270.78068135175806
46,323.28362293063344,257.22588589410316
47,324.3518949240663,272.5319469147626
48,331.02421671911344,256.14010124504034
49,364.1406485155287,319.74606649336437
50,369.4119578601723,286.0692297167875
51,367.95840744287864,294.0725133397181
52,368.6939389793406,308.15268846627447
53,373.05459023122177,313.9143521685594
54,385.59365166233414,302.32097414146943
55,380.11219045013,284.47557805445336
56,384.08756327815024,287.85552059105214
57,376.2068682446299,315.12272540703236
58,390.4446572718566,264.7563278150226
59,383.05431659597764,318.66028184430155
60,392.3885620467916,277.92584484881655
61,405.43549049117524,304.96538514160625
62,405.48802845806534,298.94103160487066
63,413.2286222465454,306.4189355589
64,410.81187576959917,302.3384867970995
65,401.3200164181146,243.47845122451767
66,406.39868655082773,240.36119852236956
67,398.76316869612816,237.5766862771925
68,406.52127514023806,233.496237515392
69,402.16062388835684,276.3497058421125
70,390.1294294705159,236.3858256943495
71,401.53016828567513,252.497468873991
72,409.4283759748256,291.9359693528526
73,369.3068819263921,220.30920782596803
74,374.6482418935559,251.18401970173758
75,368.7289642906007,228.9604597072103
76,365.13886988644134,219.85387877958684
77,353.12518812423036,217.85743603776166
78,357.3282254754413,253.11041182104256
79,354.9465043097551,235.019838555206
80,354.4736626077439,256.9807087152825
81,349.8328088657819,215.84348064030644
82,352.5472704884389,259.099740046518
83,120.69722260227115,140.99439047749348
84,118.77083048296619,144.44438363661243
85,123.3066082911479,145.1448898618142
86,122.74620331098644,147.68422492817075
87,115.89875495963881,146.47585168969763
88,122.23833629771515,170.73087973731018
89,124.62005746340128,160.1182104255028
90,120.9073744698317,162.04460254480776
91,124.0421398276098,172.20194281023396
92,126.79162676152693,152.81543302777393
93,126.93172800656725,170.7834177042003
94,124.1997537282802,179.24203037351208
95,105.75892734984266,180.87070734710636
96,117.61499521138325,185.5290737446983
97,117.3698180325626,164.0410452866329
98,106.05664249555343,136.12587221234094
99,103.34218087289646,139.15556163633877
100,101.55588999863183,158.27938158434807
101,97.56300451498156,155.52989465043098
102,98.61961307976465,162.62252018059925
103,215.17799972636476,321.4097687782186
104,229.7135038993021,334.52674784512243
105,204.810507593378,264.31851142427143
106,211.23765220960462,278.4862498289781
107,235.07237652209605,236.43836366123958
108,262.51470789437684,248.0317416883295
109,277.05021206731425,240.9741414694212
110,247.92666575454913,334.9295389246135
111,256.1751265563004,333.7737036530305
112,219.57367628950612,209.9242030373512
113,234.8447119989055,141.23956765631416
114,239.39800246271716,162.18470378984813
115,236.1231358598987,188.55876316869617
116,233.5312628266521,193.47981940073882
117,200.53741961964698,131.57258174852922
118,209.55643726912027,180.5905048570256
119,168.69941168422494,118.4205773703653
120,161.361608975236,134.0068408811055
121,163.35805171706116,144.8997126829936
122,101.87111779997265,163.7958681078123
123,98.91732822547544,155.2263302777398
