,X,Y
0,141.65352899349898,102.63355120929589
1,144.44254750364877,114.1765519849526
2,144.1944843889905,81.14187520846716
3,134.7623751594583,88.91944781125403
4,134.2274466633256,126.17072483957085
5,228.7770129792195,56.36638966196942
6,180.0023682452763,59.459676781646344
7,232.01889230242355,72.01311220059671
8,250.2809973195706,108.78264860494986
9,256.87940215631806,118.9560524990863
10,265.4678851756197,107.41976268385729
11,270.0122320743173,121.3147182438332
12,261.57494434256563,107.90967508468702
13,306.10889433794637,127.22946872034399
14,313.30904378662314,198.1169455246113
15,304.01735230444007,149.08847605695368
16,374.4960457668318,223.1136575958131
17,334.45649230039834,212.86196368233536
18,388.64985459204706,136.3189082156507
19,267.3877158671793,215.50160394098103
20,280.632407629096,208.28556945319306
21,312.81605181814547,228.1881790320285
22,260.1391055514421,220.6041671262496
23,290.7321901899303,237.12238802557556
24,189.97831524739533,264.2493958487112
25,201.00762768434535,265.52373734914244
26,230.71582167409724,265.75233431304343
27,220.82551984082394,252.1503789956432
28,259.8236555802846,253.77797579085444
29,243.27457989923232,266.00429803476806
30,262.6250587180305,263.15857153918483
31,302.6651936424141,263.56528029454194
32,313.01755637436503,280.766948284766
33,301.0801121534965,246.956174799628
34,296.0846658380326,280.176498046728
35,309.7339711204721,305.50867538566484
36,320.45944115038594,325.19959236396573
37,344.4657285162481,316.78717618242
38,357.554658599589,326.24196573750044
39,317.66947865748836,362.96543708947746
40,345.59440212534065,370.41481619459114
41,289.4259386455093,320.36289934283786
42,267.56717356967994,355.0692943616571
43,259.47789366803073,360.1285508340315
44,228.46790419193488,341.94077060489934
45,222.58960051762156,380.49257522933465
46,306.16221492412575,338.5697428478641
47,287.75181560398926,351.0915078042934
48,273.896903247549,369.90907707371963
49,178.20855519219955,295.9279003438437
50,228.51424649653308,331.3600154990741
51,236.0807402688655,324.5916939753646
52,251.3446969092858,291.52997507233164
53,250.3554207767207,282.44284706569994
54,261.0195024713477,288.74268028771655
55,222.59849734408314,286.6607618630125
56,212.76331705716396,283.49024802419325
57,195.8623652510727,295.0320858839496
58,185.75280382597668,315.12647411518884
59,197.85954828441564,345.4067298355461
60,272.4883794231378,317.77837432535614
61,266.5545773345468,343.1908543252049
62,277.9539668363792,433.8589554443348
63,328.45858924572764,447.2874183217504
64,317.932631778779,395.7478639075143
65,326.0913694975674,395.4520326632612
66,249.2888649645674,391.1823145221444
67,255.85929267652145,400.1598625407154
68,364.0680697083241,156.91980632604597
69,278.0314000386815,61.21762354390929
70,307.39906523773135,79.1919291279027
71,287.0096631757794,161.45147605523303
