,X,Y
0,196.4674853561135,186.25772714457602
1,203.65069848108226,176.44871364910023
2,213.24158190297857,179.5938291154348
3,227.49808599758774,155.18657762356872
4,277.08193051828147,140.86464813697202
5,247.22084946764366,128.82838708669965
6,254.38749922198414,125.19557490050005
7,222.23870201204272,131.6959636695387
8,229.68463404177243,118.63629187420055
9,204.24090749371106,131.796400618971
10,206.0746311400861,144.69764448687783
11,178.15186725616886,172.59319540252125
12,168.019649372321,138.8022583697088
13,167.85006650137282,167.11549388518162
14,189.6831370502612,132.1349410731973
15,196.30414053726605,148.32363655190494
16,119.94109214588005,226.6678227442692
17,121.01292273306429,210.67969248355428
18,127.01296528360325,241.9625744417831
19,186.30977487892505,217.9529972913957
20,128.30380160327653,163.30508362583143
21,135.2617773351174,122.81978383841681
22,119.152536217349,131.85014423907424
23,122.31641315476425,119.22623952073575
24,279.6574047479856,240.34652334510653
25,289.4615565927496,256.023170885398
26,277.83225075253256,254.1151509339555
27,258.3751507980167,290.70055718771323
28,248.764785480601,297.79581842062913
29,254.089668766012,281.0875068375421
30,245.76757442370686,287.20254827268843
31,228.2201119864779,252.690228698618
32,254.902855692756,222.69288971775185
33,349.965382381575,329.0186051563174
34,322.840222056236,308.1564796744779
35,296.04924741474684,323.42666660933725
36,286.52684166170377,316.2619753254576
37,308.11385795108436,346.46030661252314
38,303.8634948890052,353.08592291346406
39,291.0921420042491,349.1350935495803
40,329.87659210081915,376.68227790048513
41,310.2805553211753,399.9389633342025
42,287.69147172787046,426.79457849575226
43,288.27880211167263,413.0354575952954
44,301.8064046019086,420.3010405371662
45,267.9322745186664,372.22289045089997
46,250.59983463744666,382.6114710336791
47,252.48543728937466,373.9359794312768
48,241.04926660294788,448.4420603207116
49,259.50500586780214,452.4162777797883
50,336.8985999441545,456.59122796704077
51,382.15313392216507,459.56666542565864
52,338.57941789415213,404.26850123116515
53,213.88503047069747,372.73306431437584
54,197.90984764824108,392.2348420989859
55,163.5526305901421,313.397055901416
56,163.95958273126945,279.5641843808976
57,163.91231193626044,286.1069316569209
58,232.6065056245061,271.712590681445
59,235.63464225327644,264.7465076795611
60,242.60073292748024,272.934070604427
61,361.71694326895704,434.6968962693981
62,334.1760877571354,304.3947365595577
63,340.429319507083,315.71085771798613
64,296.27226215599813,334.44960874093584
65,253.08813314745316,204.01221099939366
66,240.4083956555038,185.88063617734176
67,246.94504630372134,183.38816293646
