,X,Y
0,231.32303164091243,91.76943831248467
1,249.4069168506255,66.90409614912929
2,254.93254844248216,61.12729948491537
3,299.8910963944076,67.40642629384352
4,305.4167279862644,58.11331861662989
5,309.6865342163355,62.63428991905814
6,228.6230071130733,131.8930586215354
7,236.15795928378708,127.18371351483934
8,191.70174147657588,141.6884964434633
9,198.859946038754,143.19548687760607
10,182.47142506745155,132.08143242580329
11,177.76207996075547,146.77458915869508
12,159.23865587441747,143.94898209467743
13,174.30856021584495,84.2344861417709
14,215.9391709590385,93.46480255089529
15,240.23939170959045,95.53691439784158
16,216.3159185675742,97.60902624478781
17,207.39955849889625,153.05371596762325
18,212.17169487368164,165.10963944076528
19,193.58547951925445,162.09565857247983
20,204.13441255825367,172.26784400294335
21,228.8741721854305,184.44935001226395
22,229.2509197939661,189.72381653176356
23,265.92102035810643,216.158940397351
24,263.91169977924943,228.21486387049305
25,274.46063281824865,236.7544763306353
26,274.20946774589163,247.30340936963447
27,294.0515084621045,263.6291390728477
28,338.75889134167284,274.6804022565612
29,274.7117978906059,291.5084621044886
30,274.7117978906059,305.82487122884476
31,324.44248221731664,305.32254108413053
32,305.85626686288936,312.35516311013
33,371.598724552367,363.59283787098366
34,394.7059112092225,421.6119695854795
35,338.69610007358347,418.0956585724798
36,221.40201128280603,434.4213882756929
37,342.4635761589404,400.01177336276675
38,321.11454500858474,421.10963944076525
39,314.70983566347803,407.9234731420161
40,240.8673043904831,440.88888888888886
41,242.9394162374295,442.7726269315674
42,243.12779004169732,440.3237674760854
43,231.0718665685553,415.08167770419425
44,264.2256561196958,373.4510669610006
45,356.9055678194751,432.6004415011036
46,370.0917341182241,374.5813097866079
47,330.7216090262447,315.6203090507726
48,321.30291881285257,97.29506990434143
49,335.80770174147665,106.90213392200148
50,254.93254844248216,102.3497669855286
51,199.8018150600932,88.06475349521708
52,207.5251410350748,96.72994849153791
53,261.58842285994604,294.14569536423835
54,235.2160902624479,286.23399558498903
55,313.3284277655139,213.11356389502083
56,318.9796418935491,109.131223939171
57,312.1981849399068,140.77802305616873
58,253.0488103998038,79.36816286485161
59,315.4633308805495,435.23767476085357
60,304.1609026244788,418.6607799852833
