,X,Y
0,54.034969429728136,202.64481623451786
1,71.83870253651776,216.43875602230946
2,50.20190913437264,219.22776957893245
3,86.75396374561119,215.83660379338406
4,85.44400482523763,226.91977638377304
5,108.10425003941609,236.4581738169738
6,114.3967972511162,220.9566557281672
7,111.09446376358835,255.45661928050012
8,147.06285532488565,252.1216006669316
9,168.85461130042913,236.00226042368385
10,156.15409656881624,244.0023305338118
11,156.1539116987822,218.47149299270058
12,189.4920730396466,235.012923259258
13,181.7007775553144,216.6380638865033
14,186.29237544668308,256.14244867039906
15,218.33072367957104,225.97418216909125
16,208.3178870236644,232.96651108118698
17,209.79393394776812,247.1585689627847
18,228.15667795573555,259.0344895283389
19,238.3606500741185,271.0082353810921
20,245.4232886389936,294.3151188427198
21,248.450421280494,278.2524948709514
22,215.1951210904871,283.37266164896175
23,198.85399674362657,295.8452550568608
24,184.08606089004692,296.8395987342626
25,185.77012856029484,279.74551994067934
26,156.59104041764382,283.13112491773603
27,223.79840348068504,235.4483740179432
28,238.82345021452124,234.8338846341187
29,232.40031538548752,249.8563523871077
30,247.20346330730675,249.7580873779747
31,262.11960754891214,241.054296957021
32,264.0722365432782,235.84188063911017
33,267.13554579732306,257.835276549078
34,252.27085255909057,268.10004768597855
35,281.6804265618464,300.7971792738936
36,292.89971420168564,285.27259781306924
37,306.75713934019507,303.65108181830044
38,257.7959949745208,292.331412251214
39,276.58647464508016,226.02155374442384
40,302.5345512282371,246.714896498499
41,291.9758573754596,252.560294967862
42,326.9871718455984,270.2002529395872
43,330.48770909375185,258.96289731524763
44,337.41316098316435,275.915503378728
45,349.99096935635697,289.94857116271237
46,349.28217604945075,298.52937054067297
47,369.96463759398637,306.4104547462835
48,345.5099258081891,308.1321178745942
49,360.3166133519302,296.19653985346
50,373.3500243246341,285.37214816222024
51,372.5401283175583,272.16425822307286
52,380.61428793006775,298.6965888920005
53,388.7990199188781,294.0649055653888
54,360.3942902970646,255.416044729558
55,357.135578278058,268.14943273130234
56,430.24290592227516,300.493161346157
57,406.57646033115594,300.8272068218232
58,390.71965863068357,260.442066030728
59,383.7872973387729,242.50644112454984
60,372.20063288351525,241.9633440550937
61,387.2514847690976,284.51111521960706
62,393.60470166669114,269.41396315999987
63,411.4878115252394,276.40104892008287
64,414.56643953712324,267.66480655830446
65,422.40603426595635,279.74769504108656
66,432.4859881722264,278.19067886501205
67,448.6468512236857,282.8536391032537
68,450.34466009036726,264.4236486021809
69,440.15552663399063,269.3701233551875
70,436.9885136277764,252.3679691329155
71,420.21823432339585,249.03354195964508
72,403.7731733087955,238.49152308540985
73,427.1317886000795,236.3207269482698
74,446.4722935846301,233.45532945816797
75,274.77945688997005,292.26408433619713
