,X,Y
0,195.35367355315364,298.1704747571487
1,192.98946504309757,291.51566561773154
2,188.10343412231495,285.0184703789848
3,167.85880421398275,299.3963606512519
4,167.59611437953208,297.8202216445478
5,165.1618552469558,303.5818853468326
6,167.35093720071143,319.7110411821043
7,164.1110959091531,328.2922424408264
8,165.02175400191544,326.7336160897524
9,176.51005609522505,337.9942536598714
10,166.79053222055,331.37446983171435
11,169.43494322068682,331.7422355999453
12,191.0280476125325,360.21781365439864
13,189.662060473389,357.4683267204816
14,180.9057326583664,375.5764126419483
15,193.164591599398,381.54822821179357
16,130.53933506635656,370.02490080722396
17,203.84731153372556,386.57436037761664
18,212.53358872622795,382.94924066219727
19,205.966342864961,376.5921466684909
20,294.9131208099604,416.9413052401149
21,293.96743740593786,411.9677110411821
22,296.57682309481464,409.16568614037493
23,295.1057600218909,410.21644547817766
24,298.48570255848955,402.7385415241484
25,300.07935422082363,401.862908742646
26,304.860309207826,399.6913394445205
27,302.61868928718013,386.8545628676974
28,330.81406485155287,370.6553564099056
29,336.8734436995485,367.52059105212743
30,332.3376658913668,368.6764263237105
31,323.8090025995349,359.4822821179368
32,319.55342728143387,345.87494869339173
33,319.08058557942263,343.87850595156664
34,329.3254891229991,355.69954850184706
35,326.1381857983308,346.9257080311944
36,321.3397181556985,341.5493227527706
37,336.89095635517856,351.9168148857572
38,345.9099740046518,351.09372007114507
39,343.7033793952661,350.9185935148446
40,332.03995074565603,343.82596798467637
41,338.7472978519633,349.867834177042
42,342.6351074018334,348.60692297167884
43,356.7152825283896,262.51470789437684
44,351.18128334929537,245.0195649199616
45,322.723217950472,240.30866055547955
46,328.2747297851963,227.50690928991656
47,331.637159666165,241.2893692707621
48,335.89273498426604,226.29853605144348
49,378.36092488712546,282.776850458339
50,377.9055958407443,247.1210835955671
51,378.2908742646054,256.29771514571075
52,381.1629497879327,270.78068135175806
53,386.8370502120673,275.4740730606102
54,396.9243398549733,262.4096319605965
55,388.1680120399507,245.6325078670132
56,391.26775208646876,247.1210835955671
57,389.9192776029551,276.542345054043
58,394.9979477356684,225.3178273361609
59,396.5215487754824,279.86974962375155
60,399.8314406895608,237.1038445751813
61,417.2915583527158,261.90176494732515
62,416.188261048023,256.4203037351211
63,424.69941168422486,261.91927760295516
64,421.35449445888634,259.27486660281846
65,402.7210288685182,201.67574223559998
66,407.1167054316596,198.38336297715145
67,398.8682446299083,196.649610069777
68,406.0659460938569,191.44835134765358
69,408.5527431933233,234.5645095088247
70,390.0068408811055,197.38514160623888
71,404.59488302093314,211.8505951566562
72,418.2197291011081,247.68148857572857
73,367.2053632507866,184.72349158571626
74,377.0299630592421,214.21480366671227
75,368.2561225885894,194.0577370365303
76,362.75714872075525,184.42577644000545
77,351.09372007114507,185.00369407579697
78,360.34040224380897,212.49856341496792
79,355.69954850184706,201.62320426870983
80,358.4490354357642,222.5683404022438
81,347.8013408126966,184.8285675194965
82,356.87289642906006,224.6523464222192
83,108.29826241619922,147.38650978245994
84,107.35257901217676,151.64208510056093
85,111.45054042960732,151.3969079217403
86,111.34546449582704,153.603502531126
87,104.8832945683404,154.16390751128745
88,114.84799562183608,176.52756875085515
89,116.23149541660965,165.37200711451632
90,112.3261732111096,169.62758243261732
91,117.75509645642359,176.80777124093586
92,116.5992611848406,158.27938158434807
93,120.0492543439595,174.47858804213982
94,118.84088110548643,184.56587768504585
95,99.682035846217,188.57627582432616
96,113.30688192639212,191.93870570529484
97,108.96374333014091,171.93925297578332
98,92.9396634286496,146.10808592146668
99,90.41784101792312,149.36543986865507
100,92.46682172663841,168.4192091941442
101,88.24627171979748,166.28266520727868
102,90.68053085237379,172.76234779039538
103,232.6206047338897,310.7620741551512
104,248.5396087016008,319.2907374469831
105,211.86810781228618,253.0578738541524
106,221.41250513066086,266.13982760979616
107,237.45409768778217,221.8152962101518
108,267.73347927213024,227.7520864687371
109,280.4476672595431,218.5054042960733
110,266.7002325899576,316.3836366123956
111,272.96976330551377,314.14201669175
112,218.4528663291832,195.65138869886445
113,220.50184703789847,127.2644684635381
114,230.34395950198385,151.55452182241072
115,230.4315227801341,174.16336024079902
116,228.7152825283896,178.94431522780135
117,185.07374469831714,122.65864003283625
118,204.4952797920372,169.1897660418662
119,152.00985086879186,116.3190586947599
120,147.08879463674918,132.81598029826242
121,151.36188261048022,143.02585853057877
122,93.69270762074156,173.5153919824873
123,90.24271446162265,165.9849500615679
